,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
4368,1,1,1,68,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,15,46,0,0,0,0,0.0,0.2727272727,0,1,0,0,0,0.0294117647,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
4369,3,0,3,68,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,40,0,0,0,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1
4370,3,0,1,59,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,29,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,0,2,1,0,1,2,1
4371,1,1,1,42,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,19,0,0,0,0,0.3235294118,0.0,0,0,0,0,0,0.0294117647,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4372,1,1,1,39,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,17,0,0,0,0,0.0088495575,0.8571428571,0,0,0,0,0,0.017699115,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
4373,1,1,1,45,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,2,2,1
4374,1,1,1,95,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,71,0,0,0,0,0.064516129,0.0714285714,0,0,0,0,0,0.0080645161,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4375,1,0,1,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,27,0,0,0,0,0.0076775432,0.1538461538,0,1,0,1,0,0.0019193858,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0
4376,1,0,1,47,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,20,6,13,0,0,0,0.030995106,0.3372093023,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
4377,1,0,3,79,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,56,0,0,0,0,0.2380952381,0.6666666667,1,1,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0
4378,3,0,2,128,0,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,20,101,0,0,0,0,0.1224489796,0.2647058824,0,0,0,0,0,0.1020408163,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4379,1,0,1,40,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,13,20,0,0,0,0,0.0595238095,0.1428571429,0,1,1,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4380,0,0,1,73,1,3,0,0,0,0,0,0,0,4,1,1,0,0,0,0,30,36,0,0,0,0,0.1654135338,0.3333333333,0,1,0,0,0,0.015037594,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0
4381,0,0,3,59,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,27,25,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,2,1,0,1,2,1
4382,1,1,1,75,0,0,0,0,0,0,1,1,0,8,1,1,0,0,1,0,12,27,28,0,0,0,0.050955414,0.023255814,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
4383,0,1,1,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
4384,3,0,3,180,0,0,0,0,0,2,2,0,0,24,1,0,0,0,0,0,26,26,120,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
4385,1,1,1,39,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,16,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4386,3,0,1,51,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,27,0,0,0,0,0.375,0.0,0,1,0,0,0,0.1875,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4387,1,1,3,81,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,57,0,0,0,0,0.2,0.987804878,0,1,1,1,0,0.0347826087,0,0,0,0,1,1,0,0,0,0,1,1,2,1,0
4388,1,1,1,64,2,0,0,0,0,0,1,1,0,9,1,1,0,0,0,0,19,20,17,0,0,0,0.0833333333,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
4389,0,0,1,70,0,3,0,0,0,0,1,0,0,12,1,1,0,0,0,0,25,12,25,0,0,0,0.0263157895,0.0303030303,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
4390,0,0,1,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0.3181818182,0.3333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4391,0,0,3,173,2,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,25,39,101,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4392,1,1,3,113,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,89,0,0,0,0,0.1830985915,0.6470588235,0,0,0,0,0,0.0281690141,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4393,1,0,1,82,2,0,0,0,1,0,1,1,0,9,1,0,0,0,1,0,15,27,32,0,0,0,0.4324324324,0.0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4394,1,0,3,73,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,44,0,0,0,0,0.8827838828,0.15,0,1,0,0,0,0.043956044,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0
4395,1,1,1,85,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,10,68,0,0,0,0,0.1359223301,0.3703703704,0,1,0,0,0,0.067961165,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4396,1,0,0,98,0,0,0,0,2,0,0,0,0,12,1,1,0,0,1,0,15,76,0,0,0,0,0.0792079208,0.8235294118,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4397,0,0,0,93,0,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,22,64,0,0,0,0,0.0,0.125,0,1,1,0,0,0.9230769231,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
4398,1,0,1,98,2,0,0,0,0,0,0,0,0,34,0,1,0,0,1,0,56,34,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
4399,1,1,3,45,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,24,0,0,0,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1
4400,3,0,0,92,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,20,65,0,0,0,0,0.0180995475,0.0,0,1,0,0,0,0.9773755656,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
4401,0,0,1,75,2,0,0,0,0,0,2,1,0,14,1,0,0,0,0,0,24,8,35,0,0,0,0.0,0.025,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
4402,1,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,37,0,0,0,0,0.1466666667,0.2608695652,0,1,0,0,0,0.0133333333,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0
4403,0,0,1,31,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,5,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4404,1,0,1,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,16,0,0,0,0,0.3177570093,0.6538461538,0,1,0,0,0,0.0373831776,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
4405,1,1,1,89,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,14,53,14,0,0,0,0.0147492625,0.2,0,1,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4406,1,1,1,127,0,0,0,0,3,0,0,1,0,7,1,1,0,0,0,0,14,19,86,0,0,0,0.0,0.3333333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
4407,1,1,1,75,2,0,0,0,2,0,1,0,0,13,1,0,0,0,1,0,11,28,28,0,0,0,0.3541666667,0.7588652482,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0
4408,0,0,3,60,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,32,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,2,1,0,1,2,1
4409,3,0,1,55,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,21,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,2,1,0,2,1,1
4410,1,1,1,69,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,23,15,23,0,0,0,0.0705882353,0.1304347826,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4411,1,0,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0.0353982301,1.0,1,0,0,0,0,0.0132743363,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
4412,1,0,3,58,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
4413,1,1,0,67,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,47,0,0,0,0,0.5677966102,0.6486486486,0,1,0,0,0,0.0508474576,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
4414,1,1,1,46,2,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,19,8,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4415,1,0,1,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.0306122449,0.5625,1,1,0,0,0,0.0102040816,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0
4416,0,0,1,39,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,16,16,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1
4417,1,1,3,74,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,7,60,0,0,0,0,0.0692640693,0.8305084746,1,1,1,1,0,0.0086580087,0,0,0,0,0,1,0,0,0,2,1,1,2,1,0
4418,1,1,3,79,0,0,0,0,0,0,0,0,0,26,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4419,1,0,1,52,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,21,0,0,0,0,0.0838323353,0.8888888889,1,0,0,0,0,0.002994012,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
4420,1,0,1,71,2,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,27,37,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,2,1,0,1,2,1
4421,0,0,1,75,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,10,41,0,0,0,0.0,0.08,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
4422,0,1,1,57,2,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,18,19,12,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1
4423,1,0,1,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,26,0,0,0,0,0.0,0.0581395349,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4424,1,1,1,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,15,0,0,0,0,0.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
4425,3,0,1,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,36,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,1
4426,1,1,1,38,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1
4427,0,1,1,50,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,30,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
4428,1,0,3,106,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,20,79,0,0,0,0,0.0714285714,0.1428571429,0,0,0,0,0,0.0238095238,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
4429,1,0,3,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,16,0,0,0,0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1
4430,1,0,3,66,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,20,39,0,0,0,0,0.3793103448,0.9726027397,0,1,1,0,0,0.0098522167,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
4431,3,0,1,56,2,0,0,0,2,0,0,0,0,6,1,0,0,0,1,0,13,26,9,0,0,0,0.1005586592,0.0294117647,0,1,0,0,0,0.0055865922,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0
4432,1,0,1,44,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,20,1,15,0,0,0,0.2,0.8636363636,1,1,1,0,1,0.0,0,0,0,0,1,0,0,0,0,1,2,2,2,1,0
4433,1,1,1,90,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,17,22,43,0,0,0,0.072815534,0.0249376559,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4434,1,1,1,89,0,0,0,0,0,2,0,0,0,33,1,1,0,0,0,0,19,63,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
4435,1,1,1,83,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,11,65,0,0,0,0,0.0093457944,0.8356164384,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4436,1,0,3,38,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,14,17,0,0,0,0,0.0602409639,0.1463414634,0,1,1,0,1,0.0481927711,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
4437,0,0,1,42,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,11,0,0,0,0,0.0,0.0597014925,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4438,1,1,1,52,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,12,17,15,0,0,0,0.0481927711,0.0786516854,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4439,1,1,1,58,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,29,22,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,1
4440,0,0,2,72,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,52,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,1
4441,1,1,1,78,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,10,61,0,0,0,0,0.0981595092,0.2413793103,0,0,0,0,0,0.0429447853,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4442,1,1,3,97,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,16,49,24,0,0,0,0.4146341463,0.4666666667,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
4443,3,1,1,57,2,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,11,11,27,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
4444,1,1,1,48,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,20,14,6,0,0,0,0.0457142857,0.3617021277,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
4445,0,0,1,57,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21,29,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
4446,1,1,1,73,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,56,0,0,0,0,0.1395348837,0.9885057471,1,1,1,0,0,0.0852713178,0,0,0,0,1,0,0,0,0,2,1,0,2,1,0
4447,3,0,1,50,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,35,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
4448,1,1,3,58,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,32,0,0,0,0,0.1979166667,0.4153846154,0,1,1,0,1,0.0,0,0,0,0,1,1,0,0,0,2,1,2,0,1,0
4449,1,0,1,50,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,17,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4450,1,1,1,58,0,3,0,0,0,0,0,0,0,21,1,1,0,0,0,0,13,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
4451,1,1,1,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,59,0,0,0,0,0.1875,0.7931034483,1,0,0,0,0,0.0267857143,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0
4452,1,1,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,31,0,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
4453,1,0,1,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0.0152905199,1.0,1,1,0,0,0,0.003058104,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4454,1,0,1,43,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,18,18,0,0,0,0,0.0839694656,0.1724137931,0,1,0,0,0,0.0152671756,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4455,1,0,1,84,1,3,0,0,0,0,0,0,0,4,1,1,0,0,1,0,21,56,0,0,0,0,0.0687285223,0.347826087,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4456,1,1,3,70,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,13,50,0,0,0,0,0.1132075472,0.9830508475,0,0,0,0,0,0.0188679245,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
4457,0,0,1,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,49,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1
4458,1,0,0,95,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,35,53,0,0,0,0,0.0,0.0714285714,0,1,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
4459,1,0,3,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4460,1,1,1,90,2,0,0,0,2,0,1,1,0,6,1,0,0,0,0,0,14,17,51,0,0,0,0.0865800866,0.2307692308,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4461,1,0,1,68,2,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,19,42,0,0,0,0,0.9090909091,0.3043478261,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1
4462,1,1,1,28,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,9,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
4463,0,0,3,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,14,31,0,0,0,0,0.0178571429,0.1714285714,0,0,0,0,0,0.0178571429,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4464,1,0,0,79,2,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,22,50,0,0,0,0,0.0465116279,0.0491803279,0,0,0,0,0,0.023255814,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
4465,1,1,1,39,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,22,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1
4466,0,0,1,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,35,0,0,0,0,0.0896226415,0.0425531915,0,1,0,0,0,0.0047169811,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4467,0,0,3,70,2,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,12,51,0,0,0,0,0.1034482759,0.0,0,1,0,0,0,0.1379310345,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
4468,1,1,3,105,0,0,0,0,2,0,0,0,0,17,1,1,0,0,1,0,11,87,0,0,0,0,0.2253521127,0.202020202,0,1,1,0,1,0.0246478873,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0
4469,1,0,1,29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1
4470,1,1,1,58,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,7,20,23,0,0,0,0.2833333333,0.3023255814,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0
4471,1,1,1,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,7,0,0,0,0.2419354839,0.1666666667,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4472,0,1,1,49,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,33,0,0,0,0,0.2236842105,0.8823529412,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1
4473,0,0,3,120,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,98,0,0,0,0,0.0480769231,0.4666666667,0,0,0,0,0,0.0096153846,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
4474,2,1,1,245,0,0,0,0,0,0,2,2,1,74,1,0,0,0,1,0,14,24,174,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4475,0,0,3,84,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,26,51,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4476,1,0,1,40,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,11,22,0,0,0,0,0.1214285714,0.2,0,1,0,0,0,0.05,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4477,0,0,1,55,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,12,36,0,0,0,0,0.04375,0.28,0,1,1,0,0,0.0125,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
4478,1,1,3,73,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,53,0,0,0,0,0.1935483871,0.2933333333,0,1,0,0,0,0.0537634409,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
4479,1,0,0,115,1,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,12,96,0,0,0,0,0.0931677019,0.2432432432,0,1,0,0,0,0.0124223602,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4480,1,1,3,93,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,7,79,0,0,0,0,0.3734939759,0.3428571429,0,1,1,0,0,0.0120481928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,3,0,0,97,2,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,22,68,0,0,0,0,0.0145772595,0.0504587156,0,1,1,0,1,0.0145772595,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
4482,1,1,1,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,26,0,0,0,0,0.8947368421,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1
4483,0,0,1,54,2,0,0,0,2,0,0,0,0,8,1,0,0,0,0,0,16,11,19,0,0,0,0.0444444444,0.8421052632,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0
4484,1,0,1,154,3,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,17,130,0,0,0,0,0.1428571429,0.2068965517,0,1,1,0,0,0.0666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4485,0,0,1,41,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,13,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
4486,1,1,3,89,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,69,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4487,1,1,1,33,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,12,14,0,0,0,0,0.9615384615,0.7857142857,0,1,1,0,1,0.0,1,0,0,0,0,1,0,0,0,1,1,2,2,2,0
4488,1,0,3,95,1,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,20,68,0,0,0,0,0.2820512821,0.2745098039,0,1,1,0,0,0.0512820513,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
